timestamp,model_name,violation_count
2025-06-07 21:05:53,efficientnetb0,25
2025-06-07 21:05:53,resnet18,12
2025-06-07 21:05:53,vit16,40
2025-06-07 21:05:54,vit16,40
2025-06-07 21:05:54,resnet18,25
2025-06-07 21:05:55,efficientnetb0,15
2025-06-07 21:05:55,vit16,41
2025-06-07 21:05:56,resnet18,25
2025-06-07 21:05:57,efficientnetb0,21
2025-06-07 21:05:57,resnet18,18
2025-06-07 21:05:57,vit16,71
2025-06-07 21:05:58,resnet18,25
2025-06-07 21:05:58,efficientnetb0,8
2025-06-07 21:05:59,resnet18,25
2025-06-07 21:05:59,vit16,32
2025-06-07 21:05:59,efficientnetb0,38
2025-06-07 21:06:00,resnet18,21
2025-06-07 21:06:00,efficientnetb0,9
2025-06-07 21:06:01,efficientnetb0,32
2025-06-07 21:06:01,resnet18,25
2025-06-07 21:06:02,efficientnetb0,30
2025-06-07 21:06:02,resnet18,25
2025-06-07 21:06:02,vit16,30
2025-06-07 21:06:03,efficientnetb0,25
2025-06-07 21:06:03,resnet18,20
2025-06-07 21:06:03,vit16,80
2025-06-07 21:06:04,efficientnetb0,17
2025-06-07 21:06:04,resnet18,25
2025-06-07 21:06:05,vit16,41
2025-06-07 21:06:05,efficientnetb0,15
2025-06-07 21:06:06,resnet18,25
2025-06-07 21:06:07,efficientnetb0,21
2025-06-07 21:06:07,resnet18,25
2025-06-07 21:06:07,vit16,32
2025-06-07 21:06:08,vit16,39
2025-06-07 21:06:09,efficientnetb0,5
2025-06-07 21:06:09,resnet18,50
2025-06-07 21:06:10,vit16,34
2025-06-07 21:06:11,resnet18,21
2025-06-07 21:06:11,efficientnetb0,10
2025-06-07 21:06:13,vit16,26
2025-06-07 21:06:13,efficientnetb0,10
2025-06-07 21:06:13,resnet18,25
2025-06-07 21:06:14,resnet18,21
2025-06-07 21:06:16,efficientnetb0,10
2025-06-07 21:06:16,resnet18,25
2025-06-07 21:06:16,vit16,18
2025-06-07 21:06:17,resnet18,21
2025-06-07 21:06:18,resnet18,25
2025-06-07 21:06:18,vit16,26
2025-06-07 21:06:19,efficientnetb0,10
2025-06-07 21:06:19,resnet18,21
2025-06-07 21:06:20,vit16,26
2025-06-07 21:06:21,resnet18,21
2025-06-07 21:06:22,efficientnetb0,10
2025-06-07 21:06:22,resnet18,21
2025-06-07 21:06:24,efficientnetb0,10
2025-06-07 21:06:24,resnet18,25
2025-06-07 21:06:24,vit16,18
2025-06-07 21:06:25,resnet18,21
2025-06-07 21:06:26,vit16,26
2025-06-07 21:06:26,resnet18,25
2025-06-07 21:06:27,resnet18,21
2025-06-07 21:06:27,efficientnetb0,10
2025-06-07 21:06:28,vit16,26
2025-06-07 21:06:29,resnet18,25
2025-06-07 21:06:30,efficientnetb0,10
2025-06-07 21:06:30,resnet18,21
2025-06-07 21:06:32,efficientnetb0,10
2025-06-07 21:06:32,resnet18,25
2025-06-07 21:06:32,vit16,18
2025-06-07 21:06:33,resnet18,21
2025-06-07 21:06:34,vit16,26
2025-06-07 21:06:34,resnet18,25
2025-06-07 21:06:35,efficientnetb0,10
2025-06-07 21:06:35,resnet18,21
2025-06-07 21:06:37,efficientnetb0,10
2025-06-07 21:06:37,resnet18,25
2025-06-07 21:06:37,vit16,26
2025-06-07 21:06:38,resnet18,21
2025-06-07 21:06:39,vit16,26
2025-06-07 21:06:40,resnet18,25
2025-06-07 21:06:40,efficientnetb0,10
2025-06-07 21:06:41,resnet18,21
2025-06-07 21:06:42,vit16,26
2025-06-07 21:06:42,resnet18,25
2025-06-07 21:06:43,efficientnetb0,10
2025-06-07 21:06:43,resnet18,21
2025-06-07 21:06:44,vit16,26
2025-06-07 21:06:45,efficientnetb0,10
2025-06-07 21:06:45,resnet18,25
2025-06-07 21:06:46,resnet18,21
2025-06-07 21:06:47,vit16,26
2025-06-07 21:06:48,resnet18,25
2025-06-07 21:06:48,efficientnetb0,10
2025-06-07 21:06:49,resnet18,21
2025-06-07 21:06:50,resnet18,25
2025-06-07 21:06:50,vit16,26
2025-06-07 21:06:51,efficientnetb0,10
2025-06-07 21:06:51,resnet18,21
2025-06-07 21:06:52,vit16,26
2025-06-07 21:06:53,efficientnetb0,10
2025-06-07 21:06:53,resnet18,25
2025-06-07 21:06:54,resnet18,21
2025-06-07 21:06:56,resnet18,25
2025-06-07 21:06:56,efficientnetb0,10
2025-06-07 21:06:56,vit16,18
2025-06-07 21:06:57,resnet18,21
2025-06-07 21:07:17,vit16,26
